Oznaèení TSP	TSP	Oznaèení PSP	PSP	Skupina parametrù	Parametr	STUDIE	DUR	DSP	DPS	RDS	MSPS	Popis parametru	Guid	Datovı typ	Jednotka	IFC název	IFC Pset	Revit - systémové parametry	Revit - sdílené parametry	ArchiCAD	Allplan	Tekla	POZEMNÍ STAVBA	ARS	STA	PBR	PRT	KAN	VOD	PLN	UTCH	VZT	SIL	SLB	MAR	SHZ	EPS	OTK	GHZ	SILNIÈNÍ STAVBA	000	100	200	300	400	500	600	700	800	ELEZNIÈNÍ STAVBA	ISR
BU	Lamela podzemní stìny	01	Betonová	Rozmìry	Objem							Èíselná hodnota objemu prvku udávaná v m3.	392b90c0-d704-4fa2-8993-f83cae64c544	number	m3	NetVolume		Objem	OBJEM																					x			x								
BU	Lamela podzemní stìny	01	Betonová	Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT																									x			x								
BU	Lamela podzemní stìny	01	Betonová	Technické informace	Tøída betonu							Tøída dle normy ÈSN.	090dec39-9115-4f89-92f4-bc565897885c	string	TEXT	StrengthClass			TØÍDA BETONU																					x			x								
BU	Lamela podzemní stìny	01	Betonová	Technické informace	Prefabrikát							Udává zda je prvek prefabrikovanı	5b201033-d986-438f-9ff5-43c100fa959c	boolean	ANO/NE																									x			x								
BU	Lamela podzemní stìny	02	elezobetonová	Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x								
BU	Lamela podzemní stìny	02	elezobetonová	Rozmìry	Délka							Èíselná hodnota délky udávaná v mm.	bb212dba-9864-4827-9b83-93af56946f23	number	mm	Length		Délka	DÉLKA																					x			x								
BU	Lamela podzemní stìny	02	elezobetonová	Rozmìry	Objem							Èíselná hodnota objemu prvku udávaná v m3.	392b90c0-d704-4fa2-8993-f83cae64c544	number	m3	NetVolume		Objem	OBJEM																					x			x								
BU	Lamela podzemní stìny	02	elezobetonová	Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT																									x			x								
BU	Lamela podzemní stìny	02	elezobetonová	Technické informace	Hmotnost vıztue							[kg] Èíselná hodnota udávaná v kg	c9c1e9e1-2f6a-4ca5-ba41-9ac9a21bcda6	number	kg	ReinforcementWeight			HMOTNOST VİZTUE																					x			x								
BU	Lamela podzemní stìny	02	elezobetonová	Technické informace	Tøída betonu							Tøída dle normy ÈSN.	090dec39-9115-4f89-92f4-bc565897885c	string	TEXT	StrengthClass			TØÍDA BETONU																					x			x								
BU	Lamela podzemní stìny	02	elezobetonová	Technické informace	Tøída vıztue							"[TEXT] Typ betonáøské vıztue (10 216;10 335;10 425;10 505)"	242b915d-6839-4e21-80a2-c1537b3680fe	string	TEXT	ReinforcementType			TØÍDA VİZTUE																					x			x								
BU	Lamela podzemní stìny	02	elezobetonová	Technické informace	Prefabrikát							Udává zda je prvek prefabrikovanı	5b201033-d986-438f-9ff5-43c100fa959c	boolean	ANO/NE																									x			x								
BU	Lamela podzemní stìny	03	Jílocementová	Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x								
BU	Lamela podzemní stìny	03	Jílocementová	Rozmìry	Délka							Èíselná hodnota délky udávaná v mm.	bb212dba-9864-4827-9b83-93af56946f23	number	mm	Length		Délka	DÉLKA																					x			x								
BU	Lamela podzemní stìny	03	Jílocementová	Rozmìry	Objem							Èíselná hodnota objemu prvku udávaná v m3.	392b90c0-d704-4fa2-8993-f83cae64c544	number	m3	NetVolume		Objem	OBJEM																					x			x								
BU	Lamela podzemní stìny	03	Jílocementová	Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT																									x			x								
BV	Sloup tryskové injektáe	01	Jílocementovı	Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x								
BV	Sloup tryskové injektáe	01	Jílocementovı	Rozmìry	Délka							Èíselná hodnota délky udávaná v mm.	bb212dba-9864-4827-9b83-93af56946f23	number	mm	Length		Délka	DÉLKA																					x			x								
BV	Sloup tryskové injektáe	01	Jílocementovı	Rozmìry	Prùmìr							Èíselná hodnota prùmìru kruhového prvku uvedená v mm.	8a582332-065d-4e8b-a8d3-407240cf3963	number	mm	Diameter		Prùmìr	PRÙMÌR																					x			x								
BV	Sloup tryskové injektáe	01	Jílocementovı	Rozmìry	Objem							Èíselná hodnota objemu prvku udávaná v m3.	392b90c0-d704-4fa2-8993-f83cae64c544	number	m3	NetVolume		Objem	OBJEM																					x			x								
BV	Sloup tryskové injektáe	01	Jílocementovı	Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT																									x			x								
BV	Sloup tryskové injektáe	02	Cementovı	Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x								
BV	Sloup tryskové injektáe	02	Cementovı	Rozmìry	Délka							Èíselná hodnota délky udávaná v mm.	bb212dba-9864-4827-9b83-93af56946f23	number	mm	Length		Délka	DÉLKA																					x			x								
BV	Sloup tryskové injektáe	02	Cementovı	Rozmìry	Prùmìr							Èíselná hodnota prùmìru kruhového prvku uvedená v mm.	8a582332-065d-4e8b-a8d3-407240cf3963	number	mm	Diameter		Prùmìr	PRÙMÌR																					x			x								
BV	Sloup tryskové injektáe	02	Cementovı	Rozmìry	Objem							Èíselná hodnota objemu prvku udávaná v m3.	392b90c0-d704-4fa2-8993-f83cae64c544	number	m3	NetVolume		Objem	OBJEM																					x			x								
BV	Sloup tryskové injektáe	02	Cementovı	Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT																									x			x								
BW	Støíkanı beton	01	Beton	Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x								
BW	Støíkanı beton	01	Beton	Rozmìry	Plocha							Èíselná hodnota plochy jedné strany prvku.	aae79528-7ed3-494d-956f-14edf1a66518	number	m2	NetArea		Plocha	PLOCHA																					x			x								
BW	Støíkanı beton	01	Beton	Rozmìry	Tlouška							Èíselná hodnota tloušky prvku udávaná v mm	32301c0b-8310-4010-966f-cfbdede134a1	number	mm	Thickness		Tlouška	TLOUŠKA																					x			x								
BW	Støíkanı beton	01	Beton	Rozmìry	Objem							Èíselná hodnota objemu prvku udávaná v m3.	392b90c0-d704-4fa2-8993-f83cae64c544	number	m3	NetVolume		Objem	OBJEM																					x			x								
BW	Støíkanı beton	01	Beton	Technické informace	Tøída betonu							Tøída dle normy ÈSN.	090dec39-9115-4f89-92f4-bc565897885c	string	TEXT	StrengthClass			TØÍDA BETONU																					x			x								
BW	Støíkanı beton	01	Beton	Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT									x	x															x			x								
BW	Støíkanı beton	02	elezobeton	Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x								
BW	Støíkanı beton	02	elezobeton	Rozmìry	Plocha							Èíselná hodnota plochy jedné strany prvku.	aae79528-7ed3-494d-956f-14edf1a66518	number	m2	NetArea		Plocha	PLOCHA																					x			x								
BW	Støíkanı beton	02	elezobeton	Rozmìry	Tlouška							Èíselná hodnota tloušky prvku udávaná v mm	32301c0b-8310-4010-966f-cfbdede134a1	number	mm	Thickness		Tlouška	TLOUŠKA																					x			x								
BW	Støíkanı beton	02	elezobeton	Rozmìry	Objem							Èíselná hodnota objemu prvku udávaná v m3.	392b90c0-d704-4fa2-8993-f83cae64c544	number	m3	NetVolume		Objem	OBJEM																					x			x								
BW	Støíkanı beton	02	elezobeton	Technické informace	Tøída betonu							Tøída dle normy ÈSN.	090dec39-9115-4f89-92f4-bc565897885c	string	TEXT	StrengthClass			TØÍDA BETONU																					x			x								
BW	Støíkanı beton	02	elezobeton	Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT									x	x															x			x								
BW	Støíkanı beton	02	elezobeton	Technické informace	Hmotnost vıztue							[kg] Èíselná hodnota udávaná v kg	c9c1e9e1-2f6a-4ca5-ba41-9ac9a21bcda6	number	kg	ReinforcementWeight			HMOTNOST VİZTUE																					x			x								
BW	Støíkanı beton	02	elezobeton	Technické informace	Tøída vıztue							"[TEXT] Typ betonáøské vıztue (10 216;10 335;10 425;10 505)"	242b915d-6839-4e21-80a2-c1537b3680fe	string	TEXT	ReinforcementType			TØÍDA VİZTUE																					x			x								
BY	Kotva tyèová	01	Ocelová	Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x								
BY	Kotva tyèová	01	Ocelová	Rozmìry	Délka							Èíselná hodnota délky udávaná v mm.	bb212dba-9864-4827-9b83-93af56946f23	number	mm	Length		Délka	DÉLKA																					x			x								
BY	Kotva tyèová	01	Ocelová	Technické informace	Typ stavebního vırobku								f321273a-e36f-42a3-9a99-3b0c18a6764d	string	TEXT																									x			x								
BY	Kotva tyèová	01	Ocelová	Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT																									x			x								
BY	Kotva tyèová	01	Ocelová	Technické informace	Hmotnost							[kg] Èíselná hodnota udávaná v kg (ÈISTÁ)	fc7df084-a11a-43e2-8ead-6c0cb1b83b1e	number	kg	NetWeight		Hmotnost	HMOTNOST																					x			x								
BY	Kotva tyèová	01	Ocelová	Technické informace	Materiál							Materiálová specifikace prvku.	bd43e73e-8df9-40e7-a9bb-db9dc568768e	string	TEXT	ConstructionMaterial		Materiál	MATERIÁL																					x			x								
BY	Kotva tyèová	02	Kompozitní	Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x								
BY	Kotva tyèová	02	Kompozitní	Rozmìry	Délka							Èíselná hodnota délky udávaná v mm.	bb212dba-9864-4827-9b83-93af56946f23	number	mm	Length		Délka	DÉLKA																					x			x								
BY	Kotva tyèová	02	Kompozitní	Technické informace	Typ stavebního vırobku								f321273a-e36f-42a3-9a99-3b0c18a6764d	string	TEXT																									x			x								
BY	Kotva tyèová	02	Kompozitní	Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT																									x			x								
BZ	Kotva lanová	01	Ocelová	Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x								
BZ	Kotva lanová	01	Ocelová	Rozmìry	Délka							Èíselná hodnota délky udávaná v mm.	bb212dba-9864-4827-9b83-93af56946f23	number	mm	Length		Délka	DÉLKA																					x			x								
BZ	Kotva lanová	01	Ocelová	Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT																									x			x								
BZ	Kotva lanová	01	Ocelová	Technické informace	Hmotnost							[kg] Èíselná hodnota udávaná v kg (ÈISTÁ)	fc7df084-a11a-43e2-8ead-6c0cb1b83b1e	number	kg	NetWeight		Hmotnost	HMOTNOST																					x			x								
BZ	Kotva lanová	01	Ocelová	Technické informace	Materiál							Materiálová specifikace prvku.	bd43e73e-8df9-40e7-a9bb-db9dc568768e	string	TEXT	ConstructionMaterial		Materiál	MATERIÁL																					x			x								
CA	Vrt			Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x								
CA	Vrt			Rozmìry	Objem							Èíselná hodnota objemu prvku udávaná v m3.	392b90c0-d704-4fa2-8993-f83cae64c544	number	m3	NetVolume		Objem	OBJEM																					x			x								
CA	Vrt			Rozmìry	Prùmìr							Èíselná hodnota prùmìru kruhového prvku uvedená v mm.	8a582332-065d-4e8b-a8d3-407240cf3963	number	mm	Diameter		Prùmìr	PRÙMÌR																					x			x								
CA	Vrt			Technické informace	Technologie provedení							Napøíklad CFA, Franki, beranìné, stálé, doèasné, záporové atd.	df210bd1-69c7-4860-bcfa-fe8a7306156e	string	TEXT	ExecutionTechnology			TECHNOLOGIE PROVEDENÍ																					x			x								
CA	Vrt			Technické informace	Tøída tìitelnosti							Oznaèení dle ÈSN 73 6133.	5ca495a5-9b8f-44c9-ae88-869ad8f4bd17	integer	celé èíslo																									x			x								
CA	Vrt			Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT																									x			x								
CB	Døík	01	Betonovı	Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x							x	
CB	Døík	01	Betonovı	Rozmìry	Objem							Èíselná hodnota objemu prvku udávaná v m3.	392b90c0-d704-4fa2-8993-f83cae64c544	number	m3	NetVolume		Objem	OBJEM																					x			x							x	
CB	Døík	01	Betonovı	Technické informace	Prefabrikát							Udává zda je prvek prefabrikovanı	5b201033-d986-438f-9ff5-43c100fa959c	boolean	ANO/NE																									x			x							x	
CB	Døík	01	Betonovı	Technické informace	Tøída betonu							Tøída dle normy ÈSN.	090dec39-9115-4f89-92f4-bc565897885c	string	TEXT	StrengthClass			TØÍDA BETONU																					x			x							x	
CB	Døík	01	Betonovı	Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT																									x			x							x	
CB	Døík	02	elezobetonovı	Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x							x	
CB	Døík	02	elezobetonovı	Rozmìry	Objem							Èíselná hodnota objemu prvku udávaná v m3.	392b90c0-d704-4fa2-8993-f83cae64c544	number	m3	NetVolume		Objem	OBJEM																					x			x							x	
CB	Døík	02	elezobetonovı	Technické informace	Prefabrikát							Udává zda je prvek prefabrikovanı	5b201033-d986-438f-9ff5-43c100fa959c	boolean	ANO/NE																									x			x							x	
CB	Døík	02	elezobetonovı	Technické informace	Tøída betonu							Tøída dle normy ÈSN.	090dec39-9115-4f89-92f4-bc565897885c	string	TEXT	StrengthClass			TØÍDA BETONU																					x			x							x	
CB	Døík	02	elezobetonovı	Základní informace	Stavební objekt							Jednoznaèné oznaèení stavebního objektu, ve kterém se danı prvek nachází.	e070339f-4f9f-4364-9595-11b4791420cd	string	TEXT																									x			x							x	
CB	Døík	02	elezobetonovı	Technické informace	Hmotnost vıztue							[kg] Èíselná hodnota udávaná v kg	c9c1e9e1-2f6a-4ca5-ba41-9ac9a21bcda6	number	kg	ReinforcementWeight			HMOTNOST VİZTUE																					x			x							x	
CB	Døík	02	elezobetonovı	Technické informace	Tøída vıztue							"[TEXT] Typ betonáøské vıztue (10 216;10 335;10 425;10 505)"	242b915d-6839-4e21-80a2-c1537b3680fe	string	TEXT	ReinforcementType			TØÍDA VİZTUE																					x			x							x	
CC	Mostní pilíø	01	Betonovı	Základní informace	Kód prvku							Jednoznaèné a unikátní identifikaèní kód prvku.	8472fd9c-65db-4cc3-b84a-cc7ae4276588	string	TEXT	Reference		Oznaèení	KÓD PRVKU																					x			x							x	
